1	84541
2	48814
3	46816
4	45013
5	56752
6	42178
7	34825
8	32534
9	29683
10	28522
11	20138
12	17944
13	17420
14	15371
15	14547
16	13370
17	12217
18	11603
19	10894
20	9942
21	9152
22	8752
23	8510
24	8021
25	7494
26	7309
27	7075
28	6669
29	6426
30	6137
31	5820
32	5713
33	5434
34	5446
35	5196
36	5084
37	4995
38	4822
39	4729
40	4586
41	4563
42	4503
43	4323
44	4472
45	4183
46	4211
47	4164
48	4129
49	4095
50	7440
51	6865
52	7389
53	6781
54	8628
55	7440
56	10879
57	12756
58	8615
59	6826
60	7723
61	6771
62	7223
63	6993
64	7380
65	6424
66	6747
67	6115
68	6326
69	5784
70	6075
71	5604
72	5959
73	5350
74	5597
75	5335
76	5949
77	5787
78	5647
79	5381
80	5871
81	5528
82	8566
83	5102
84	5136
85	4927
86	4926
87	4737
88	4803
89	5211
90	4965
91	4500
92	4508
93	4444
94	4466
95	4410
96	4238
97	4189
98	4361
99	4115
100	4148
101	3864
102	4099
103	3831
104	4026
105	3887
106	4076
107	3903
108	4045
109	3769
110	3798
111	3984
112	4227
113	4071
114	4433
115	3907
116	3840
117	3790
118	3744
119	3761
120	4195
121	3855
122	4128
123	3962
124	3746
125	3886
126	3843
127	3989
128	4045
129	5684
130	4763
131	6373
132	4322
133	4098
134	3851
135	4034
136	3943
137	3886
138	3776
139	4006
140	7388
141	4632
142	4505
143	3710
144	3822
145	3765
146	3718
147	3569
148	3451
149	3416
150	3563
151	3282
152	3295
153	3307
154	3562
155	3688
156	3512
157	3500
158	3421
159	3360
160	3532
161	3549
162	3270
163	3253
164	4371
165	3696
166	4470
167	3236
168	3395
169	3272
170	3284
171	3288
172	3308
173	3403
174	3368
175	3285
176	2986
177	3041
178	3391
179	3351
180	3868
181	4004
182	5740
183	3355
184	2968
185	3012
186	2966
187	3090
188	3000
189	3041
190	3300
191	3023
192	2863
193	2977
194	2858
195	2986
196	3655
197	2880
198	2629
199	2709
200	3003
201	2867
202	2660
203	2673
204	3528
205	2766
206	2765
207	2618
208	2491
209	2626
210	2390
211	2290
212	2364
213	2326
214	2437
215	2473
216	2443
217	2438
218	2472
219	2258
220	2239
221	2160
222	2340
223	2263
224	2366
225	2151
226	2248
227	2541
228	2636
229	2338
230	2239
231	2319
232	2373
233	2347
234	2306
235	3054
236	2352
237	2110
238	2154
239	2563
240	2129
241	2113
242	2227
243	2126
244	2174
245	2113
246	2006
247	2105
248	1964
249	1933
250	1919
251	1966
252	1867
253	2018
254	2012
255	2005
256	1848
257	1872
258	1877
259	1847
260	1921
261	1966
262	1899
263	1794
264	1859
265	1890
266	1908
267	2015
268	1861
269	1995
270	1843
271	1807
272	1840
273	1826
274	1865
275	1774
276	1741
277	1678
278	1704
279	1815
280	1772
281	1768
282	1661
283	2048
284	1765
285	1844
286	1742
287	1734
288	2312
289	2180
290	1791
291	1842
292	1692
293	1717
294	1634
295	1669
296	1693
297	1664
298	1717
299	1619
300	1751
301	1645
302	1613
303	1723
304	1710
305	1685
306	1832
307	2386
308	2220
309	1798
310	1757
311	1803
312	1780
313	1830
314	1840
315	1761
316	1907
317	2767
318	2132
319	1923
320	1870
321	2186
322	2182
323	2282
324	1650
325	1817
326	1787
327	1623
328	1692
329	1645
330	1719
331	1713
332	1687
333	2214
334	1661
335	1535
336	1548
337	1537
338	1503
339	1501
340	1507
341	1509
342	1527
343	1435
344	1538
345	1722
346	1707
347	1642
348	1587
349	1473
350	1506
351	1539
352	1453
353	1505
354	1522
355	1488
356	1597
357	1751
358	1570
359	1598
360	1837
361	2172
362	1774
363	1703
364	1989
365	1597
366	1614
367	1520
368	1645
369	1550
370	1527
371	1441
372	1489
373	1480
374	1412
375	1424
376	1379
377	1409
378	1441
379	1476
380	1423
381	1558
382	1516
383	1462
384	1542
385	1613
386	1400
387	1430
388	1340
389	1475
390	1741
391	1388
392	1381
393	1369
394	1413
395	1254
396	1418
397	1588
398	1455
399	1385
400	1346
401	1385
402	1431
403	1484
404	2359
405	1715
406	1568
407	1363
408	1288
409	1296
410	1297
411	1474
412	1337
413	1292
414	1531
415	1222
416	1209
417	1122
418	1159
419	1128
420	1135
421	1124
422	1219
423	1078
424	1062
425	1121
426	1120
427	1074
428	1046
429	1103
430	995
431	1060
432	1040
433	1087
434	993
435	1036
436	1075
437	1058
438	1021
439	1060
440	949
441	1042
442	991
443	978
444	981
445	1073
446	1009
447	943
448	960
449	981
450	988
451	1002
452	1027
453	1006
454	1033
455	1050
456	970
457	988
458	1023
459	1050
460	952
461	999
462	913
463	1013
464	972
465	970
466	987
467	1030
468	989
469	993
470	965
471	916
472	1022
473	1019
474	941
475	1045
476	916
477	995
478	909
479	1009
480	1153
481	1011
482	920
483	1017
484	1011
485	971
486	992
487	993
488	889
489	970
490	902
491	952
492	863
493	973
494	875
495	883
496	921
497	869
498	844
499	960
500	904
501	888
502	912
503	950
504	1002
505	945
506	879
507	898
508	971
509	870
510	929
511	876
512	903
513	888
514	921
515	881
516	894
517	914
518	923
519	908
520	889
521	869
522	902
523	921
524	980
525	891
526	982
527	874
528	875
529	973
530	856
531	803
532	946
533	913
534	1006
535	1013
536	981
537	988
538	1091
539	1059
540	1323
541	1154
542	1121
543	1226
544	1660
545	1159
546	1326
547	1409
548	1118
549	984
550	976
551	1048
552	1046
553	1090
554	952
555	944
556	1389
557	1010
558	895
559	934
560	907
561	902
562	1173
563	996
564	977
565	1104
566	1194
567	966
568	877
569	847
570	858
571	791
572	861
573	852
574	817
575	842
576	801
577	860
578	962
579	913
580	835
581	860
582	854
583	792
584	807
585	859
586	912
587	836
588	817
589	869
590	846
591	894
592	1074
593	845
594	822
595	823
596	723
597	812
598	800
599	795
600	845
601	846
602	742
603	784
604	743
605	734
606	714
607	755
608	813
609	759
610	775
611	854
612	810
613	870
614	773
615	746
616	802
617	718
618	688
619	760
620	752
621	772
622	811
623	759
624	755
625	757
626	777
627	774
628	788
629	746
630	699
631	840
632	759
633	759
634	816
635	776
636	778
637	751
638	772
639	734
640	808
641	805
642	775
643	761
644	767
645	749
646	821
647	897
648	845
649	837
650	766
651	773
652	739
653	750
654	697
655	734
656	746
657	719
658	679
659	745
660	669
661	662
662	738
663	740
664	750
665	697
666	724
667	697
668	784
669	859
670	761
671	725
672	716
673	763
674	952
675	1000
676	924
677	759
678	710
679	765
680	744
681	703
682	722
683	718
684	746
685	679
686	728
687	727
688	725
689	741
690	759
691	776
692	750
693	751
694	756
695	777
696	718
697	694
698	738
699	731
700	715
701	799
702	865
703	939
704	752
705	691
706	661
707	705
708	641
709	640
710	669
711	680
712	656
713	727
714	740
715	666
716	641
717	621
718	665
719	685
720	669
721	635
722	648
723	609
724	657
725	621
726	642
727	619
728	686
729	625
730	618
731	599
732	593
733	586
734	583
735	600
736	589
737	587
738	692
739	645
740	601
741	582
742	602
743	577
744	635
745	635
746	644
747	597
748	599
749	578
750	604
751	577
752	550
753	573
754	570
755	624
756	548
757	605
758	580
759	538
760	618
761	571
762	589
763	580
764	576
765	589
766	556
767	583
768	545
769	607
770	560
771	571
772	590
773	541
774	585
775	577
776	619
777	574
778	551
779	576
780	562
781	548
782	551
783	556
784	538
785	552
786	538
787	536
788	543
789	569
790	527
791	487
792	547
793	535
794	502
795	512
796	547
797	504
798	532
799	535
800	544
801	508
802	569
803	549
804	565
805	498
806	561
807	513
808	528
809	526
810	579
811	574
812	556
813	774
814	583
815	542
816	617
817	547
818	536
819	545
820	523
821	598
822	518
823	526
824	550
825	509
826	530
827	529
828	520
829	514
830	505
831	502
832	576
833	542
834	524
835	532
836	606
837	554
838	593
839	514
840	500
841	555
842	524
843	514
844	524
845	543
846	524
847	539
848	535
849	497
850	504
851	518
852	537
853	490
854	494
855	520
856	508
857	533
858	533
859	519
860	534
861	514
862	464
863	491
864	494
865	491
866	507
867	512
868	508
869	504
870	517
871	501
872	484
873	546
874	521
875	488
876	522
877	496
878	488
879	554
880	507
881	508
882	501
883	464
884	527
885	465
886	486
887	469
888	514
889	484
890	509
891	477
892	466
893	483
894	502
895	492
896	509
897	490
898	480
899	521
900	471
901	476
902	472
903	461
904	442
905	510
906	442
907	495
908	472
909	503
910	486
911	485
912	439
913	463
914	473
915	413
916	473
917	410
918	459
919	487
920	430
921	450
922	443
923	436
924	462
925	430
926	404
927	448
928	473
929	446
930	485
931	475
932	422
933	463
934	449
935	549
936	481
937	448
938	453
939	452
940	436
941	421
942	415
943	418
944	485
945	431
946	432
947	438
948	436
949	400
950	413
951	406
952	433
953	448
954	437
955	436
956	405
957	441
958	432
959	445
960	429
961	430
962	418
963	449
964	445
965	379
966	412
967	471
968	433
969	412
970	431
971	422
972	458
973	412
974	428
975	428
976	411
977	405
978	424
979	414
980	382
981	406
982	415
983	422
984	409
985	469
986	421
987	391
988	402
989	429
990	358
991	433
992	394
993	401
994	420
995	403
996	408
997	367
998	393
999	407
1000	410
1001	426
1002	406
1003	378
1004	417
1005	396
1006	372
1007	381
1008	412
1009	404
1010	436
1011	382
1012	412
1013	410
1014	397
1015	403
1016	374
1017	417
1018	399
1019	385
1020	391
1021	393
1022	406
1023	372
1024	404
1025	386
1026	383
1027	394
1028	411
1029	408
1030	406
1031	395
1032	397
1033	370
1034	373
1035	381
1036	401
1037	391
1038	345
1039	353
1040	362
1041	366
1042	365
1043	362
1044	362
1045	382
1046	370
1047	355
1048	349
1049	350
1050	374
1051	405
1052	380
1053	385
1054	355
1055	335
1056	378
1057	351
1058	357
1059	372
1060	376
1061	341
1062	345
1063	366
1064	374
1065	353
1066	324
1067	302
1068	338
1069	378
1070	356
1071	374
1072	362
1073	335
1074	376
1075	359
1076	371
1077	408
1078	395
1079	392
1080	391
1081	344
1082	339
1083	369
1084	341
1085	350
1086	356
1087	348
1088	339
1089	341
1090	337
1091	364
1092	345
1093	366
1094	343
1095	357
1096	308
1097	339
1098	339
1099	372
1100	321
1101	308
1102	330
1103	333
1104	326
1105	344
1106	330
1107	339
1108	349
1109	344
1110	357
1111	312
1112	308
1113	353
1114	336
1115	328
1116	338
1117	345
1118	337
1119	367
1120	355
1121	333
1122	323
1123	347
1124	309
1125	326
1126	324
1127	330
1128	333
1129	323
1130	355
1131	358
1132	304
1133	345
1134	344
1135	313
1136	307
1137	340
1138	322
1139	322
1140	348
1141	333
1142	283
1143	344
1144	314
1145	326
1146	332
1147	343
1148	318
1149	290
1150	317
1151	338
1152	318
1153	343
1154	309
1155	340
1156	327
1157	314
1158	323
1159	315
1160	362
1161	335
1162	323
1163	330
1164	316
1165	337
1166	330
1167	316
1168	316
1169	322
1170	319
1171	320
1172	360
1173	348
1174	322
1175	307
1176	301
1177	358
1178	347
1179	313
1180	350
1181	323
1182	325
1183	335
1184	330
1185	322
1186	293
1187	339
1188	325
1189	311
1190	308
1191	307
1192	352
1193	322
1194	328
1195	321
1196	345
1197	332
1198	321
1199	285
1200	295
1201	322
1202	324
1203	305
1204	309
1205	313
1206	325
1207	297
1208	308
1209	350
1210	326
1211	293
1212	365
1213	327
1214	333
1215	319
1216	323
1217	325
1218	299
1219	315
1220	337
1221	311
1222	349
1223	323
1224	312
1225	343
1226	307
1227	345
1228	264
1229	297
1230	312
1231	343
1232	363
1233	310
1234	365
1235	338
1236	310
1237	345
1238	345
1239	338
1240	405
1241	309
1242	353
1243	334
1244	339
1245	332
1246	348
1247	360
1248	310
1249	312
1250	319
1251	346
1252	356
1253	355
1254	340
1255	365
1256	336
1257	338
1258	348
1259	352
1260	289
1261	352
1262	355
1263	359
1264	296
1265	331
1266	345
1267	349
1268	321
1269	308
1270	358
1271	338
1272	331
1273	329
1274	344
1275	358
1276	343
1277	338
1278	453
1279	522
1280	394
1281	358
1282	334
1283	338
1284	308
1285	321
1286	330
1287	275
1288	313
1289	286
1290	298
1291	272
1292	284
1293	308
1294	284
1295	320
1296	308
1297	309
1298	301
1299	280
1300	278
1301	293
1302	292
1303	296
1304	308
1305	284
1306	312
1307	291
1308	305
1309	285
1310	252
1311	281
1312	289
1313	304
1314	318
1315	308
1316	324
1317	301
1318	310
1319	321
1320	339
1321	293
1322	302
1323	301
1324	278
1325	299
1326	289
1327	298
1328	295
1329	262
1330	289
1331	290
1332	327
1333	292
1334	300
1335	275
1336	282
1337	280
1338	285
1339	307
1340	271
1341	264
1342	304
1343	289
1344	265
1345	258
1346	261
1347	279
1348	286
1349	251
1350	248
1351	246
1352	283
1353	289
1354	304
1355	263
1356	221
1357	272
1358	268
1359	287
1360	269
1361	237
1362	258
1363	255
1364	254
1365	262
1366	241
1367	243
1368	260
1369	289
1370	298
1371	251
1372	260
1373	277
1374	275
1375	267
1376	272
1377	295
1378	282
1379	294
1380	291
1381	241
1382	267
1383	280
1384	253
1385	266
1386	282
1387	243
1388	264
1389	255
1390	277
1391	275
1392	317
1393	304
1394	265
1395	274
1396	290
1397	266
1398	267
1399	281
1400	263
1401	254
1402	289
1403	280
1404	240
1405	252
1406	247
1407	242
1408	279
1409	245
1410	247
1411	259
1412	256
1413	264
1414	256
1415	236
1416	246
1417	285
1418	263
1419	271
1420	309
1421	236
1422	248
1423	264
1424	242
1425	271
1426	299
1427	267
1428	273
1429	277
1430	285
1431	270
1432	270
1433	273
1434	279
1435	264
1436	279
1437	291
1438	336
1439	338
1440	343
1441	291
1442	289
1443	246
1444	266
1445	274
1446	286
1447	286
1448	282
1449	267
1450	236
1451	256
1452	292
1453	275
1454	263
1455	250
1456	265
1457	276
1458	306
1459	235
1460	249
1461	263
1462	263
1463	216
1464	289
1465	264
1466	256
1467	249
1468	260
1469	232
1470	242
1471	261
1472	257
1473	239
1474	230
1475	267
1476	249
1477	256
1478	247
1479	231
1480	229
1481	246
1482	245
1483	234
1484	236
1485	273
1486	253
1487	268
1488	223
1489	238
1490	253
1491	249
1492	233
1493	257
1494	242
1495	246
1496	234
1497	222
1498	255
1499	271
1500	243
1501	230
1502	240
1503	239
1504	209
1505	249
1506	271
1507	235
1508	211
1509	243
1510	255
1511	244
1512	216
1513	231
1514	268
1515	230
1516	246
1517	236
1518	253
1519	214
1520	232
1521	249
1522	255
1523	268
1524	215
1525	239
1526	238
1527	236
1528	242
1529	224
1530	249
1531	233
1532	204
1533	229
1534	253
1535	261
1536	248
1537	250
1538	226
1539	217
1540	216
1541	257
1542	261
1543	261
1544	314
1545	318
1546	268
1547	272
1548	268
1549	257
1550	245
1551	213
1552	224
1553	256
1554	243
1555	259
1556	261
1557	220
1558	225
1559	261
1560	253
1561	244
1562	262
1563	248
1564	257
1565	245
1566	240
1567	252
1568	220
1569	218
1570	251
1571	256
1572	220
1573	236
1574	215
1575	255
1576	200
1577	228
1578	222
1579	261
1580	227
1581	234
1582	254
1583	228
1584	222
1585	230
1586	233
1587	223
1588	230
1589	209
1590	222
1591	251
1592	215
1593	218
1594	245
1595	228
1596	232
1597	225
1598	215
1599	223
1600	232
1601	222
1602	199
1603	217
1604	229
1605	218
1606	212
1607	223
1608	251
1609	218
1610	215
1611	234
1612	238
1613	237
1614	224
1615	203
1616	188
1617	236
1618	226
1619	245
1620	242
1621	239
1622	229
1623	235
1624	227
1625	243
1626	232
1627	201
1628	231
1629	225
1630	244
1631	223
1632	230
1633	207
1634	215
1635	208
1636	229
1637	211
1638	200
1639	227
1640	230
1641	220
1642	219
1643	205
1644	203
1645	200
1646	200
1647	208
1648	190
1649	220
1650	214
1651	193
1652	230
1653	208
1654	199
1655	224
1656	217
1657	244
1658	201
1659	236
1660	202
1661	211
1662	191
1663	186
1664	208
1665	199
1666	220
1667	222
1668	222
1669	210
1670	211
1671	217
1672	209
1673	200
1674	210
1675	215
1676	227
1677	206
1678	228
1679	220
1680	204
1681	201
1682	227
1683	224
1684	222
1685	231
1686	197
1687	209
1688	225
1689	213
1690	227
1691	213
1692	215
1693	203
1694	205
1695	205
1696	198
1697	215
1698	204
1699	206
1700	218
1701	223
1702	200
1703	181
1704	197
1705	192
1706	210
1707	209
1708	207
1709	203
1710	212
1711	189
1712	202
1713	199
1714	193
1715	206
1716	206
1717	178
1718	185
1719	169
1720	199
1721	210
1722	233
1723	217
1724	203
1725	192
1726	186
1727	238
1728	212
1729	190
1730	203
1731	201
1732	198
1733	226
1734	208
1735	217
1736	203
1737	211
1738	189
1739	202
1740	205
1741	204
1742	208
1743	187
1744	168
1745	207
1746	218
1747	207
1748	202
1749	171
1750	200
1751	197
1752	205
1753	217
1754	181
1755	198
1756	172
1757	183
1758	178
1759	192
1760	165
1761	170
1762	208
1763	179
1764	171
1765	192
1766	198
1767	191
1768	193
1769	199
1770	175
1771	212
1772	172
1773	172
1774	198
1775	172
1776	193
1777	181
1778	194
1779	194
1780	187
1781	210
1782	154
1783	197
1784	195
1785	212
1786	207
1787	223
1788	196
1789	206
1790	213
1791	195
1792	202
1793	208
1794	216
1795	207
1796	210
1797	208
1798	204
1799	207
1800	207
1801	217
1802	205
1803	205
1804	180
1805	174
1806	198
1807	201
1808	204
1809	203
1810	210
1811	230
1812	219
1813	195
1814	211
1815	202
1816	187
1817	248
1818	220
1819	208
1820	199
1821	207
1822	209
1823	181
1824	202
1825	176
1826	203
1827	202
1828	238
1829	210
1830	212
1831	210
1832	183
1833	194
1834	199
1835	224
1836	215
1837	181
1838	215
1839	206
1840	207
1841	203
1842	159
1843	197
1844	205
1845	204
1846	220
1847	202
1848	220
1849	168
1850	208
1851	171
1852	195
1853	194
1854	196
1855	206
1856	181
1857	186
1858	201
1859	207
1860	201
1861	185
1862	187
1863	199
1864	190
1865	178
1866	208
1867	205
1868	164
1869	204
1870	174
1871	190
1872	191
1873	180
1874	182
1875	191
1876	193
1877	201
1878	174
1879	179
1880	199
1881	196
1882	170
1883	178
1884	176
1885	186
1886	176
1887	180
1888	186
1889	169
1890	174
1891	162
1892	140
1893	178
1894	178
1895	172
1896	172
1897	197
1898	201
1899	186
1900	173
1901	177
1902	172
1903	156
1904	161
1905	181
1906	158
1907	171
1908	163
1909	198
1910	170
1911	189
1912	175
1913	180
1914	177
1915	190
1916	185
1917	218
1918	198
1919	187
1920	188
1921	168
1922	180
1923	197
1924	193
1925	183
1926	188
1927	195
1928	190
1929	175
1930	174
1931	177
1932	173
1933	198
1934	192
1935	185
1936	171
1937	189
1938	189
1939	169
1940	168
1941	193
1942	171
1943	168
1944	187
1945	165
1946	189
1947	164
1948	157
1949	192
1950	169
1951	164
1952	183
1953	151
1954	168
1955	183
1956	191
1957	166
1958	176
1959	189
1960	191
1961	177
1962	147
1963	186
1964	163
1965	169
1966	192
1967	179
1968	172
1969	164
1970	171
1971	172
1972	165
1973	191
1974	156
1975	174
1976	172
1977	174
1978	170
1979	165
1980	163
1981	173
1982	166
1983	162
1984	157
1985	184
1986	182
1987	148
1988	155
1989	177
1990	168
1991	185
1992	167
1993	172
1994	161
1995	157
1996	169
1997	168
1998	153
1999	162
2000	166
2001	171
2002	159
2003	183
2004	144
2005	144
2006	169
2007	160
2008	189
2009	159
2010	183
2011	168
2012	167
2013	185
2014	171
2015	155
2016	180
2017	175
2018	172
2019	187
2020	177
2021	156
2022	165
2023	178
2024	175
2025	171
2026	164
2027	157
2028	165
2029	181
2030	197
2031	177
2032	162
2033	190
2034	167
2035	195
2036	215
2037	176
2038	199
2039	169
2040	162
2041	163
2042	191
2043	174
2044	169
2045	155
2046	159
2047	151
2048	163
2049	181
2050	177
2051	162
2052	145
2053	185
2054	179
2055	185
2056	178
2057	188
2058	182
2059	174
2060	132
2061	198
2062	175
2063	153
2064	186
2065	167
2066	169
2067	170
2068	167
2069	150
2070	157
2071	159
2072	185
2073	170
2074	170
2075	162
2076	144
2077	141
2078	164
2079	170
2080	157
2081	170
2082	164
2083	152
2084	180
2085	169
2086	155
2087	168
2088	155
2089	153
2090	172
2091	166
2092	176
2093	156
2094	150
2095	147
2096	151
2097	150
2098	163
2099	150
2100	157
2101	166
2102	165
2103	155
2104	128
2105	164
2106	145
2107	145
2108	153
2109	177
2110	181
2111	169
2112	153
2113	171
2114	180
2115	175
2116	146
2117	140
2118	172
2119	152
2120	131
2121	144
2122	167
2123	181
2124	149
2125	175
2126	132
2127	145
2128	142
2129	127
2130	158
2131	180
2132	157
2133	149
2134	147
2135	157
2136	136
2137	146
2138	163
2139	164
2140	156
2141	150
2142	165
2143	163
2144	163
2145	150
2146	161
2147	160
2148	128
2149	142
2150	134
2151	131
2152	158
2153	138
2154	134
2155	152
2156	137
2157	149
2158	161
2159	165
2160	145
2161	166
2162	148
2163	155
2164	132
2165	152
2166	115
2167	144
2168	138
2169	140
2170	154
2171	162
2172	135
2173	154
2174	145
2175	148
2176	154
2177	155
2178	147
2179	170
2180	161
2181	148
2182	138
2183	157
2184	149
2185	161
2186	140
2187	154
2188	139
2189	119
2190	145
2191	162
2192	171
2193	119
2194	143
2195	148
2196	149
2197	144
2198	150
2199	161
2200	134
2201	124
2202	155
2203	125
2204	144
2205	150
2206	143
2207	163
2208	152
2209	140
2210	141
2211	134
2212	149
2213	163
2214	146
2215	131
2216	159
2217	147
2218	141
2219	140
2220	141
2221	138
2222	138
2223	148
2224	159
2225	152
2226	139
2227	148
2228	142
2229	157
2230	139
2231	161
2232	135
2233	117
2234	125
2235	124
2236	121
2237	155
2238	155
2239	160
2240	143
2241	126
2242	147
2243	126
2244	151
2245	158
2246	133
2247	149
2248	145
2249	158
2250	119
2251	150
2252	170
2253	146
2254	156
2255	144
2256	141
2257	134
2258	150
2259	142
2260	144
2261	160
2262	152
2263	140
2264	144
2265	159
2266	149
2267	114
2268	152
2269	145
2270	140
2271	177
2272	130
2273	159
2274	133
2275	128
2276	147
2277	130
2278	119
2279	162
2280	144
2281	140
2282	162
2283	123
2284	134
2285	148
2286	154
2287	154
2288	164
2289	145
2290	148
2291	150
2292	136
2293	124
2294	134
2295	134
2296	145
2297	136
2298	135
2299	156
2300	133
2301	127
2302	141
2303	144
2304	134
2305	136
2306	142
2307	152
2308	143
2309	152
2310	153
2311	123
2312	144
2313	134
2314	126
2315	154
2316	140
2317	158
2318	152
2319	136
2320	136
2321	131
2322	137
2323	138
2324	133
2325	135
2326	144
2327	145
2328	138
2329	160
2330	142
2331	121
2332	133
2333	127
2334	140
2335	116
2336	126
2337	144
2338	132
2339	132
2340	155
2341	141
2342	138
2343	130
2344	161
2345	146
2346	128
2347	129
2348	142
2349	139
2350	128
2351	124
2352	128
2353	131
2354	140
2355	132
2356	143
2357	145
2358	133
2359	109
2360	148
2361	135
2362	140
2363	136
2364	129
2365	138
2366	150
2367	137
2368	121
2369	152
2370	117
2371	132
2372	148
2373	144
2374	136
2375	127
2376	124
2377	131
2378	138
2379	117
2380	143
2381	129
2382	142
2383	131
2384	134
2385	137
2386	143
2387	143
2388	150
2389	129
2390	155
2391	126
2392	145
2393	126
2394	134
2395	158
2396	120
2397	130
2398	118
2399	138
2400	137
2401	132
2402	148
2403	135
2404	125
2405	127
2406	126
2407	136
2408	133
2409	152
2410	114
2411	139
2412	147
2413	139
2414	127
2415	132
2416	131
2417	123
2418	123
2419	153
2420	144
2421	121
2422	130
2423	122
2424	145
2425	132
2426	121
2427	129
2428	124
2429	138
2430	134
2431	120
2432	133
2433	134
2434	162
2435	121
2436	129
2437	149
2438	127
2439	136
2440	134
2441	156
2442	137
2443	135
2444	132
2445	123
2446	122
2447	128
2448	117
2449	128
2450	146
2451	128
2452	120
2453	133
2454	141
2455	122
2456	121
2457	119
2458	137
2459	161
2460	136
2461	135
2462	127
2463	131
2464	113
2465	128
2466	131
2467	115
2468	151
2469	130
2470	132
2471	126
2472	124
2473	135
2474	120
2475	106
2476	139
2477	105
2478	118
2479	126
2480	124
2481	129
2482	129
2483	123
2484	114
2485	128
2486	137
2487	134
2488	118
2489	140
2490	128
2491	116
2492	128
2493	115
2494	130
2495	119
2496	114
2497	128
2498	123
2499	125
2500	110
2501	133
2502	117
2503	106
2504	126
2505	141
2506	121
2507	123
2508	110
2509	117
2510	127
2511	126
2512	126
2513	117
2514	129
2515	126
2516	107
2517	110
2518	125
2519	120
2520	128
2521	125
2522	123
2523	121
2524	109
2525	99
2526	112
2527	96
2528	108
2529	121
2530	118
2531	113
2532	109
2533	125
2534	132
2535	135
2536	121
2537	133
2538	127
2539	117
2540	123
2541	126
2542	126
2543	123
2544	134
2545	124
2546	125
2547	108
2548	134
2549	143
2550	138
2551	150
2552	117
2553	118
2554	130
2555	113
2556	120
2557	115
2558	109
2559	125
2560	104
2561	143
2562	133
2563	153
2564	161
2565	141
2566	155
2567	128
2568	123
2569	139
2570	127
2571	111
2572	113
2573	133
2574	123
2575	126
2576	108
2577	128
2578	114
2579	106
2580	138
2581	107
2582	130
2583	131
2584	123
2585	119
2586	121
2587	112
2588	120
2589	140
2590	120
2591	132
2592	124
2593	126
2594	134
2595	111
2596	118
2597	124
2598	111
2599	121
2600	95
2601	120
2602	129
2603	141
2604	120
2605	110
2606	101
2607	121
2608	121
2609	114
2610	130
2611	93
2612	108
2613	130
2614	129
2615	126
2616	128
2617	127
2618	106
2619	125
2620	129
2621	98
2622	112
2623	128
2624	114
2625	112
2626	110
2627	130
2628	119
2629	137
2630	99
2631	107
2632	110
2633	135
2634	131
2635	114
2636	136
2637	132
2638	118
2639	128
2640	128
2641	109
2642	105
2643	116
2644	127
2645	120
2646	125
2647	136
2648	109
2649	130
2650	113
2651	109
2652	136
2653	133
2654	128
2655	141
2656	113
2657	124
2658	106
2659	124
2660	109
2661	129
2662	115
